priority_tier,area,store_name,address,phone,map_link,instagram_or_site,review_count,rating,store_type,store_tone,location_score,specialty_score,contactability_score,total_score,priority_grade,message_type,contact_status,last_contact_date,notes,sms_ready,source_bucket,cleanup_flags,cluster,send_score,send_priority_bucket,recommended_wave,send_order,batch_hint,priority_reason,audit_status,audit_flags,evidence_basis,row_number,phone_type,send_bucket,action_priority
2,구로디지털단지,하카전자담배 가산점,서울 금천구 벚꽃로38길 5 105호 하카전자담배,0507-1354-9079,https://pcmap.place.naver.com/place/36364603/home,,,,전자담배 전문점,구로디지털단지 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=가산디지털단지 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,214,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,뉴비전자담배,서울 종로구 돈화문로11길 8 1층 뉴비전자담배,0507-1355-8071,https://pcmap.place.naver.com/place/1388521193/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=광화문 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,215,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,베이프코스 전자담배 시청점,서울 중구 세종대로 124 지하아케이드 지하 1층,0507-1413-5875,https://pcmap.place.naver.com/place/1513358071/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=시청 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,217,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,영웨이브 전자담배 대학로점,서울 종로구 대명길 40 1층,0507-1314-2435,https://pcmap.place.naver.com/place/1814796942/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=혜화 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,218,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,영웨이브전자담배 종로점,서울 종로구 종로 19 르메이에르종로타운 1층 104호,0507-1418-7873,https://pcmap.place.naver.com/place/1702684288/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=종각 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,219,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,오지구 명동점,서울 중구 명동7길 21 1층 120호,0507-1336-1682,https://pcmap.place.naver.com/place/2077291328/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=을지로입구 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,220,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,오지구 전자담배 대학로점,서울 종로구 대학로 135 1층,0507-1324-2230,https://pcmap.place.naver.com/place/1890633013/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=혜화 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,221,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,월드베이프 신당점,서울 중구 퇴계로86길 3 1층,0507-1390-3228,https://pcmap.place.naver.com/place/1353845352/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=약수 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,222,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,위베이프 전자담배 을지로1호점,서울 중구 을지로 156 2층 위베이프 을지로1호점,0507-1323-3539,https://pcmap.place.naver.com/place/2070128196/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=을지로3가 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,224,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,위베이프 전자담배 청계다동점,"서울 중구 다동길 43 1층 102,103호",0507-1340-3536,https://pcmap.place.naver.com/place/2018227175/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=광화문 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,225,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,위베이프 필동점,서울 중구 서애로 18 1층 준베이프,0507-1335-9553,https://pcmap.place.naver.com/place/1401408884/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=약수 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,226,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,을지로킹전자담배,서울 중구 을지로 58 을지로입구지하쇼핑센터 4호,0507-1362-8586,https://pcmap.place.naver.com/place/1050262682/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=을지로입구 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,227,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,전담GATE 대학로점,서울 종로구 대명길 23 101호,0507-1375-9076,https://pcmap.place.naver.com/place/2017227021/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=혜화 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,228,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,전담GATE 약수역6번출구점,서울 중구 다산로 118 1층,0507-1328-9774,https://pcmap.place.naver.com/place/2049157405/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=약수 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,229,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,전담GATE 을지로3가역점,서울 중구 을지로 131 지하1층 317호,0507-1498-5077,https://pcmap.place.naver.com/place/2053935581/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=광화문 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,230,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,전담GATE 이마트청계천점,서울 중구 청계천로 400 1층 1206호,0507-1313-4861,https://pcmap.place.naver.com/place/2095013528/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 3차 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 3차 확장 2026-04-10 · query=상왕십리역 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,231,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,제로전자담배 토랑점,서울 중구 동호로7길 45 2층 제로전자담배 토랑점,0507-1413-6958,https://pcmap.place.naver.com/place/1349568531/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=약수역 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,232,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,하카 동대문직영점,"서울 중구 동호로 329 2층, 3층",0507-1389-2161,https://pcmap.place.naver.com/place/1009641414/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=약수 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,233,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,하카 서울시청직영점,서울 중구 세종대로 124 1층,0507-1464-2161,https://pcmap.place.naver.com/place/1219346304/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=광화문 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,234,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,종로/을지로/충무로,헬로전자담배 대학로점,서울 종로구 대명길 37 1층,0507-1370-4606,https://pcmap.place.naver.com/place/1025425003/home,,,,전자담배 전문점,종로/을지로/충무로 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=혜화 전자담배,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,236,Batch 7,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,마포/공덕,마포 전자담배,서울 마포구 대흥로 94 크로바빌딩,0507-1411-6689,,,,,전자담배 전문점,마포/공덕 네이버 검색 검증,4,4,5,13,A,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,yes,web_search_draft,,혼합 고회전 상권,14.30,P2,Wave 2,237,Batch 7,"score 14.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,구로디지털단지,구로 전자담배,,0507-1438-7894,https://pcmap.place.naver.com/place/2078991926/home,,,,전자담배 전문점,구로디지털단지 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,linked_source,,혼합 고회전 상권,14.00,P2,Wave 2,240,Batch 7,"score 14.0, message_type1, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,구로디지털단지,롤로타바코 남구로점,서울 구로구 도림로 27-1,0507-1358-9497,https://pcmap.place.naver.com/place/1680399315/home,,,,전자담배 전문점,구로디지털단지 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,yes,linked_source,,혼합 고회전 상권,14.00,P2,Wave 2,241,Batch 7,"score 14.0, message_type1, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,마포/공덕,마틴전자담배 상암점,서울 마포구 월드컵북로 324 1층 102호,0507-1432-2097,https://pcmap.place.naver.com/place/1951688211/home,,,,전자담배 전문점,서대문/홍제 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,yes,linked_source,,혼합 고회전 상권,14.00,P2,Wave 2,242,Batch 7,"score 14.0, message_type1, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,마포/공덕,캡틴전자담배 상암점,서울 마포구 성암로13길 60 1층 102호,0507-1442-0617,https://pcmap.place.naver.com/place/1344779498/home,,,,전자담배 전문점,은평/연신내 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,yes,linked_source,,혼합 고회전 상권,14.00,P2,Wave 2,243,Batch 7,"score 14.0, message_type1, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서초/양재,베이퍼스강남전자담배,서울 서초구 강남대로 309 1층,0507-1326-9783,https://pcmap.place.naver.com/place/1113681453/home,,,,전자담배 전문점,서초/양재 네이버 검색 검증,4,4,5,13,A,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,yes,linked_source,,확장/생활상권,15.00,P2,Wave 2,310,Batch 8,"score 15.0, message_type1, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서초/양재,서초 전자담배,,0507-1384-8833,https://pcmap.place.naver.com/place/2055669769/home,,,,전자담배 전문점,서초/양재 네이버 검색 검증,4,4,5,13,A,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,linked_source,,확장/생활상권,15.00,P2,Wave 2,311,Batch 8,"score 15.0, message_type1, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서초/양재,쿨베이핑전자담배 개포점,서울 강남구 개포로 238,0507-1401-2700,https://pcmap.place.naver.com/place/294254628/home,,,,전자담배 전문점,서초/양재 네이버 검색 검증,4,4,5,13,A,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,yes,linked_source,,확장/생활상권,15.00,P2,Wave 2,312,Batch 8,"score 15.0, message_type1, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,구름전자 전자담배 강서본점,서울 강서구 가로공원로 217 1층 4호,0507-1495-9094,https://pcmap.place.naver.com/place/1766822943/home,,,,전자담배 전문점,강서/마곡 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=까치산 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,313,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,까치산 전자담배,서울 강서구 곰달래로 122 디아인스 101동 102호 전자담배,0507-1352-8704,https://pcmap.place.naver.com/place/1233443636/home,,,,전자담배 전문점,강서/마곡 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=까치산 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,314,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,위베이프 전자담배 강서점,서울 강서구 초원로16길 3-11 힐스테이트 상가 전자담배,0507-1441-0744,https://pcmap.place.naver.com/place/1190442877/home,,,,전자담배 전문점,강서/마곡 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=공항시장 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,316,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,위베이프 전자담배 마곡나루점,서울 강서구 마곡서로 158 1층 112호,0507-1369-0644,https://pcmap.place.naver.com/place/2073975220/home,,,,전자담배 전문점,강서/마곡 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=발산 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,317,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,전담GATE 까치산역점,서울 강서구 강서로 21 1층,0507-1392-5235,https://pcmap.place.naver.com/place/2006677923/home,,,,전자담배 전문점,강서/마곡 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=까치산 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,318,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,전담GATE 화곡역점,서울 강서구 화곡로 158 1층,0507-1338-3956,https://pcmap.place.naver.com/place/1009687524/home,,,,전자담배 전문점,강서/마곡 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=발산 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,319,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,전자담배패밀리,서울 강서구 등촌로53길 11 1층 전자담배패밀리,0507-1427-0969,https://pcmap.place.naver.com/place/1050886033/home,,,,전자담배 전문점,강서/마곡 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=염창역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,320,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,제로전자담배 까치산역점,서울 강서구 곰달래로 136 1층 103호,0507-1388-6951,https://pcmap.place.naver.com/place/2008578039/home,,,,전자담배 전문점,강서/마곡 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=까치산 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,321,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,제이엠아이전자담배 방화점,서울 강서구 금낭화로 136 1층 113호,0507-1410-0874,https://pcmap.place.naver.com/place/2018492382/home,,,,전자담배 전문점,강서/마곡 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=방화역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,322,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,펌킨전자담배 강서점,서울 강서구 화곡로 374 지엠벨리 1층 101호,0507-1335-8556,https://pcmap.place.naver.com/place/1547394272/home,,,,전자담배 전문점,강서/마곡 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=우장산 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,323,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,포리프전자담배,서울 강서구 양천로 564 제1층 136호,0507-1450-6460,https://pcmap.place.naver.com/place/1701194935/home,,,,전자담배 전문점,강서/마곡 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=가양역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,324,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,노량진/보라매,JMI 전자담배 여의대방점,서울 영등포구 여의대방로 181 1층 전자담배,0507-1310-8643,https://pcmap.place.naver.com/place/1979749849/home,,,,전자담배 전문점,노량진/보라매 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=신길 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,325,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,노량진/보라매,VAPE ZONE 신대방삼거리점,서울 동작구 보라매로 83 107호,0507-1397-9373,https://pcmap.place.naver.com/place/1485535051/home,,,,전자담배 전문점,노량진/보라매 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=신대방 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,326,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,노량진/보라매,더 모더 전자담배,서울 동작구 만양로 108 1층 전자담배,0507-1413-3302,https://pcmap.place.naver.com/place/36263114/home,,,,전자담배 전문점,노량진/보라매 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=노량진 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,327,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,노량진/보라매,드림베이프 신대방삼거리역점,서울 동작구 상도로 103 나동 1층,0507-1438-2413,https://pcmap.place.naver.com/place/1768999267/home,,,,전자담배 전문점,노량진/보라매 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=장승배기역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,328,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,노량진/보라매,숭실대 전자담배,서울 동작구 상도로 353 1층 숭실대 전자담배,0507-1325-8542,https://pcmap.place.naver.com/place/1905518467/home,,,,전자담배 전문점,노량진/보라매 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=상도역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,329,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,노량진/보라매,위베이프 보라매전자담배,서울 영등포구 신풍로 105 1층,0507-1349-7740,https://pcmap.place.naver.com/place/1568840506/home,,,,전자담배 전문점,노량진/보라매 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=신길 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,330,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,노량진/보라매,위베이프송 전자담배 상도점,서울 동작구 양녕로 265 지하1층,0507-1393-3930,https://pcmap.place.naver.com/place/1782978520/home,,,,전자담배 전문점,노량진/보라매 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=장승배기역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,331,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,노량진/보라매,중앙대 전자담배,서울 동작구 서달로 157 1층 전자담배,0507-1348-0668,https://pcmap.place.naver.com/place/1694055326/home,,,,전자담배 전문점,노량진/보라매 네이버 검색 롱테일 3차 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 3차 확장 2026-04-10 · query=노들역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,332,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,노량진/보라매,투엑스 전자담배 노량진점,서울 동작구 노량진로 147 1층,0507-1406-0160,https://pcmap.place.naver.com/place/1999355619/home,,,,전자담배 전문점,노량진/보라매 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=노량진 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,333,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,노량진/보라매,하카 신대방삼거리역직영점,서울 동작구 상도로 78 1층,0507-1362-2161,https://pcmap.place.naver.com/place/1153771731/home,,,,전자담배 전문점,노량진/보라매 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=장승배기역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,334,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,노량진/보라매,하카 신대방역직영점,서울 관악구 신사로 104-1 1층,0507-1478-2161,https://pcmap.place.naver.com/place/1632120633/home,,,,전자담배 전문점,노량진/보라매 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=보라매 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,335,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,노원,JMI 전자담배 공릉점,서울 노원구 동일로 1058 1층 103호,0507-1476-2074,https://pcmap.place.naver.com/place/1700272223/home,,,,전자담배 전문점,노원 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=태릉입구역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,336,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
